genre,bars_confidence,bars_start,beats_confidence,beats_start,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,songs,tatums_confidence,tatums_start,artist_terms,artist_terms_freq,artist_terms_weight,similar_artists,songs2,artist_mbtags,artist_mbtags_count,songs3
Rock,0.103766355,85.33555944,0.60195814,85.93589479,0.467625,82.72461375,0.59956812,-7.060284741,0.046507643,-15.79177248,0.374245005,83.79074131,8.435712761,NA,0.53598021,85.93583949,NA,0.421713336,0.598776916,NA,NA,NA,1,NA
Blues,0.123275229,115.3319496,0.422706818,116.6649622,0.556916667,96.77780417,0.591612245,-13.63177551,0.053940536,-21.11406505,0.310463754,114.7605848,-1.017329826,NA,0.103609091,116.7980835,NA,0.445182872,0.527388744,NA,NA,NA,1,NA
Blues,0.227941176,114.2095498,0.537048662,115.6051259,0.518928571,118.2224257,0.596935211,-15.28592394,0.049045803,-23.66831268,0.303595423,115.2369022,6.696394953,NA,0.478010949,115.7452119,NA,0.515992632,0.567561895,NA,NA,NA,NA,NA
Country,0.152181818,70.30119364,0.638689189,71.26572604,0.489285714,66.86491143,0.494690867,-14.18865574,0.072353724,-20.15234895,0.292371975,69.61979023,5.285454528,NA,0.21328036,71.3729925,NA,0.803372175,0.783061592,NA,NA,NA,1,NA
Rap,0.209559524,107.0613117,0.773816568,108.0190566,0.4156,103.696586,0.863268786,-14.57915703,0.045849152,-31.77195568,0.430548009,104.6473806,9.510437701,NA,0.720096225,107.8595055,NA,0.510495351,0.586456064,NA,NA,NA,1,NA
World,0.141871287,140.7268958,0.585036496,143.2023701,0.618,160.360594,0.642722669,-12.25291801,0.044112717,-21.93567524,0.391331324,138.3677075,5.341899317,NA,0.470586877,143.1162692,NA,0.698746044,0.772145277,NA,NA,NA,1,NA
Rock,0.146239726,148.1122136,0.254954545,149.4804624,0.482166667,115.3641542,0.354367934,-5.137848921,0.067144049,-9.294970195,0.329221394,148.0474031,3.775050531,NA,0.175548558,149.479582,NA,0.300874231,0.430323173,NA,NA,NA,1,NA
Pop,0.074333333,76.65055507,0.544050179,77.75935434,0.62375,69.07487625,0.715409002,-11.3821409,0.073975323,-20.89264775,0.411689987,78.31271115,9.440438682,NA,0.615899821,77.75909515,NA,0.720421707,0.73144325,NA,NA,NA,NA,NA
Blues,0.154555556,74.87396556,0.402657492,75.78341575,0.417166667,85.69928333,0.388669192,-27.60757828,0.094175606,-32.38700758,0.340313131,74.85304894,-1.083270202,NA,0.133455657,75.89826797,NA,0.631035773,0.669532675,NA,NA,NA,1,NA
Folk,0.061435897,65.20234154,0.542273292,67.72610068,0.5402,46.01391,0.719516605,-17.27631181,0.058156125,-26.80293358,0.282716328,65.74899917,-0.031394373,NA,0.517553655,67.72620327,NA,0.559665345,0.675147625,NA,NA,NA,1.25,NA
Punk,0.115344828,115.9107882,0.629993576,117.4125708,0.562625,105.7487813,0.436624561,-7.748212865,0.041263439,-13.78722105,0.373365692,116.6380207,8.198084405,NA,0.341464171,117.4123587,NA,0.485790559,0.555535554,NA,NA,NA,1,NA
Electronic,0.119129496,95.81806,0.725219643,96.65136214,0.719333333,78.79787667,0.60831457,-11.63166556,0.048147936,-20.03248455,0.422450699,100.5952523,11.54382009,NA,0.475251786,96.56800668,NA,0.750758719,0.741574103,NA,NA,NA,NA,NA
Reggae,0.107094828,106.2522922,0.496113734,106.9447544,0.469909091,101.3918964,0.709643255,-9.151442586,0.058040368,-20.53211483,0.371338257,106.78636,2.99455026,NA,0.277016094,107.0599258,NA,0.606392824,0.666178627,NA,NA,NA,NA,NA
Rock,0.099914894,70.98972191,0.292578947,72.32122192,0.660125,70.7201125,0.447568807,-5.606211009,0.055048,-11.05656147,0.346470795,68.31432857,7.84134526,NA,0.273277267,72.32122912,NA,0.752663914,0.780221211,NA,NA,NA,NA,NA
Rock,0.1898,97.520686,0.32454491,91.6291282,0.459166667,88.63354,0.365872818,-13.25424938,0.090021496,-17.96005736,0.297557357,88.08682776,3.129022444,NA,0.093057884,91.62980052,NA,0.395432992,0.484828037,NA,NA,NA,1.833333333,NA
Pop,0.370392361,64.2290201,0.370392361,64.2290201,0.6255,50.01823667,0.603330952,-13.58974762,0.078055095,-21.30165476,0.382341468,63.04767774,10.35792798,NA,0.285762565,64.22859972,NA,0.488547246,0.560096257,NA,NA,NA,NA,NA
Rock,0.118408257,194.8261662,0.229004577,195.9460301,0.666764706,190.2553765,0.33331134,-7.062316495,0.078827526,-11.44057835,0.401491151,174.7140731,8.012272509,NA,0.077792906,195.8340992,NA,0.787289312,0.758255773,NA,NA,NA,NA,NA
Rock,0.129182927,156.1651967,0.438604369,157.6907958,0.7813,172.922185,0.506350245,-9.501748773,0.044055483,-16.84616858,0.356972995,147.4467334,4.16873227,NA,0.322274712,157.6905175,NA,0.535891472,0.566080383,NA,NA,NA,1.111111111,NA
Country,0.145806723,119.6585881,0.519908333,121.4168846,0.63175,96.7684,0.516687117,-17.22943661,0.055550092,-24.35558691,0.270327624,115.5807075,-4.824553766,NA,0.303722917,121.2912452,NA,0.431838477,0.632088679,NA,NA,NA,1,NA
Blues,0.106759036,68.81917554,0.531304478,70.07670516,0.505,59.0532175,0.783353712,-28.76808515,0.082213362,-41.50669651,0.345016012,71.59591474,-17.35717868,NA,0.40645142,70.07666532,NA,0.666693557,0.717311664,NA,NA,NA,NA,NA
RnB,0.158447368,90.88750895,0.495710383,94.08872907,0.53425,57.3372675,0.607213731,-4.801917098,0.050807966,-13.72992098,0.404116472,93.09832986,9.749151446,NA,0.295923497,94.47348934,NA,0.799324535,0.779993071,NA,NA,NA,1,NA
Jazz,0.115227273,130.5332629,0.224027027,131.7175749,0.401,86.39040556,0.674673534,-9.493160063,0.040522567,-19.86450158,0.354038299,132.7522646,8.571816627,NA,0.491490986,131.7967837,NA,0.606057434,0.666084927,NA,NA,NA,NA,NA
Reggae,0.093348837,105.2145263,0.68984438,105.8236011,0.493875,85.16800875,0.659060204,-9.41322551,0.057422714,-19.30153571,0.398039626,105.1616213,7.659859184,NA,0.538728716,105.8235928,NA,0.467502414,0.579742815,NA,NA,NA,1,NA
World,0.131871345,164.6634182,0.29265894,165.9120133,0.685857143,167.4297607,0.552376521,-10.47011596,0.053594667,-17.4778189,0.386233476,163.3595313,3.29277911,NA,0.047511589,165.8431209,NA,0.692552067,0.716849654,NA,NA,NA,NA,NA
Rock,0.089974684,100.1768548,0.71634891,102.076606,0.499,83.58735286,0.698508095,-18.00252927,0.046286077,-29.07258531,0.406186592,101.5232546,3.941248755,NA,0.727521807,101.9180889,NA,0.332052109,0.477107711,NA,NA,NA,1,NA
RnB,0.120114943,118.8329936,0.855844193,120.1918791,0.381333333,96.61199889,0.720527273,-12.04464848,0.057736582,-24.20912,0.331256667,118.1114734,12.34150707,NA,0.810097734,120.3620554,NA,0.718834307,0.750115175,NA,NA,NA,NA,NA
Reggae,0.34228754,112.2387084,0.34228754,112.2387084,0.502444444,104.8020367,0.624579624,-8.127833828,0.063288427,-17.16731058,0.373336795,112.8754195,7.478040636,NA,0.2812872,112.1476866,NA,0.56480197,0.670789263,NA,NA,NA,NA,NA
Reggae,0.091121212,117.9914839,0.478922787,118.438585,0.343153846,115.2922638,0.616817137,-8.881914316,0.051438412,-17.46208673,0.39485667,116.0320168,3.14517729,NA,0.430444026,118.4386984,NA,0.373137112,0.505517316,NA,NA,NA,1,NA
Blues,0.510023102,103.9763478,0.510023102,103.9763478,0.516142857,99.73525429,0.709714118,-14.53512588,0.047095318,-24.33769647,0.313015588,104.5018746,2.020084706,NA,0.632972497,104.2047258,NA,0.767845824,0.76634327,NA,NA,NA,NA,NA
Blues,0.35924031,79.47971849,0.35924031,79.47971849,0.4354,77.50423,0.666442244,-17.50224587,0.071238102,-26.57248515,0.338742712,79.55880271,5.947250138,NA,0.300166667,79.63382254,NA,0.657460379,0.707706264,NA,NA,NA,NA,NA
Electronic,0.148125,29.22405438,0.477763975,30.1579246,0.655,24.2061625,0.489427152,-26.25731457,0.045802517,-32.73450331,0.505662804,28.25700295,-2.212815673,NA,0.172839009,30.15796613,NA,0.73062031,0.807558424,NA,NA,NA,NA,NA
Rock,0.10497479,120.5280644,0.5903625,122.3168712,0.702666667,113.5873267,0.448190094,-8.910069612,0.055630107,-14.5710656,0.487135096,116.5996836,-0.51252577,NA,0.269518248,122.3167516,NA,0.361900296,0.538903033,NA,NA,NA,1.909090909,NA
Rock,0.123762238,122.7012397,0.601811092,123.5588004,0.6536,101.389785,0.537532508,-15.63028896,0.060712869,-22.41128689,0.337987874,120.9238031,0.681866013,NA,0.31484662,123.6658916,NA,0.436518247,0.500213598,NA,NA,NA,1,NA
Pop,NA,NA,NA,NA,NA,NA,0.854,-26.04375,0.0391075,-39.17625,0.205354167,0.5452975,2.424208333,NA,0.806,0.391985,NA,0.758351243,0.723394987,NA,NA,NA,1.666666667,NA
Electronic,0.105745763,191.5027002,0.309291946,192.2790819,0.596307692,158.1911377,0.653020624,-10.58000201,0.033427812,-21.96037827,0.410788607,199.1723054,5.317802691,NA,0.417790945,192.3851847,NA,0.582206124,0.682461541,NA,NA,NA,NA,NA
Jazz,0.133855932,79.38963314,0.476061053,80.05562423,0.676285714,67.42393571,0.672469283,-23.50217065,0.052106809,-33.28081741,0.314788111,81.98093287,-11.43481769,NA,0.280090526,80.13934645,NA,0.729730037,0.732317289,NA,NA,NA,1,NA
Electronic,0.128278481,79.15557722,0.505799373,79.6569985,0.6076,70.471928,0.471664557,-14.34589451,0.059420359,-20.04562869,0.289148383,78.55911314,-5.554751406,NA,0.291277865,79.65695463,NA,0.686462031,0.715579766,NA,NA,NA,NA,NA
Pop,0.140801724,99.23579,0.347753747,100.0760287,0.472909091,95.72434455,0.412243396,-9.381543396,0.072231849,-14.56840377,0.267815723,95.11509326,3.959761478,NA,0.134462527,99.9709921,NA,0.643011478,0.720168802,NA,NA,NA,1,NA
Blues,0.100578947,85.28646474,0.257041494,85.68746776,0.3795,68.765288,0.742197605,-27.85144511,0.084242894,-40.65518563,0.292596806,86.49856407,-12.0025489,NA,0.429823651,85.86511222,NA,0.784175767,0.829739178,NA,NA,NA,NA,NA
Rock,0.137270742,194.5486797,0.295057671,195.8311664,0.7228,157.0859753,0.499518425,-10.90517337,0.06480835,-17.26799832,0.330561977,202.4101069,-0.938694863,NA,0.250225789,195.7244471,NA,0.732899839,0.719473525,NA,NA,NA,NA,NA
Punk,0.124804878,56.24708841,0.298909639,57.10750003,0.5776,43.096344,0.574848039,-13.71261275,0.044303456,-21.49683333,0.433596814,61.63721951,8.505419322,NA,0.159236802,57.10709498,NA,0.434539854,0.556672572,NA,NA,NA,1,NA
Jazz,0.569480106,96.71590294,0.569480106,96.71590294,0.656714286,77.57528571,0.583728119,-22.25629981,0.047223799,-29.50106331,0.228392458,97.96926259,-0.352645251,NA,0.157471448,96.71710814,NA,0.7692073,0.769387842,NA,NA,NA,1,NA
Rock,0.133905983,108.5616709,0.560906582,109.0281461,0.752857143,109.2175386,0.682784666,-18.32101142,0.05062062,-29.58212398,0.263798668,109.4800586,-4.869406607,NA,0.263116773,109.144173,NA,0.287143161,0.491624553,NA,NA,NA,1.142857143,NA
Blues,0.108992701,164.7788764,0.785422101,165.6818316,0.405363636,131.6249182,0.649628776,-6.118693164,0.059313172,-15.10224245,0.376364865,159.9784697,5.678710784,NA,0.589509058,165.5316071,NA,0.691332485,0.695161628,NA,NA,NA,NA,NA
Rock,0.15422069,94.02129952,0.405725086,94.83867038,0.6714,74.537432,0.518171875,-12.70452232,0.046661763,-19.15697321,0.388822638,95.55726432,12.61922805,NA,0.347852107,94.83850009,NA,0.453345914,0.508256248,NA,NA,NA,1.571428571,NA
Pop,0.068144578,118.329544,0.676517751,120.1136958,0.555666667,94.94092222,0.486111643,-9.668856459,0.062577911,-15.91555343,0.335914939,119.0716217,6.075459729,NA,0.384954142,120.29177,NA,0.734857454,0.702893967,NA,NA,NA,1,NA
Blues,0.10632,88.1299552,0.398909091,92.59898945,0.2769,86.57674,0.566984589,-16.50493151,0.073948356,-24.38187329,0.342608733,93.50973634,6.375802511,NA,0.133152338,92.59485618,NA,0.413393972,0.515940807,NA,NA,NA,1,NA
Metal,0.094794702,153.8403766,0.450366174,155.3830927,0.500307692,152.3702677,0.371961212,-7.077655758,0.050471261,-11.88763394,0.495027576,151.4827788,10.61908909,NA,0.117798577,155.3831262,NA,0.273958577,0.42456284,NA,NA,NA,1,NA
Punk,0.667,45.98151739,0.667,45.98151739,0.967,42.819375,0.469832898,-13.78424804,0.054121332,-19.51964752,0.554850957,42.57732149,2.246302437,NA,0.355201705,46.11252866,NA,0.445033401,0.525590667,NA,NA,NA,1.222222222,NA
Rock,0.119418301,113.9859481,0.611878049,114.358672,0.7243,87.399587,0.583559892,-8.425515478,0.046792301,-15.7370148,0.417301817,114.2942654,10.60095256,NA,0.309377543,114.3586305,NA,0.692766601,0.794026928,NA,NA,NA,NA,NA
Folk,0.127757813,75.75289742,0.022066148,76.49323035,0.982,38.849754,0.457870827,-18.32407692,0.051263948,-24.39756894,0.308957668,78.38897177,7.345343977,NA,0.258266537,76.41912222,NA,0.559665345,0.675147625,NA,NA,NA,1.25,NA
Rock,0.163957143,66.77687814,0.278185965,67.7178706,0.656428571,50.80298429,0.448074499,-6.376438395,0.084680029,-12.51569054,0.373997373,63.53703567,5.934259312,NA,0.263549123,67.60005718,NA,0.452299197,0.529323168,NA,NA,NA,1.8,NA
Blues,0.103357798,137.9575284,0.618279545,139.5424153,0.511454545,102.4710864,0.447144105,-9.914610262,0.057863515,-15.69985917,0.358355349,135.3598091,6.309719432,NA,0.323051136,139.383788,NA,0.74753914,0.735133521,NA,NA,NA,1,NA
Reggae,0.075666667,126.4431294,0.263239506,130.2575627,0.5155,149.280765,0.581186718,-13.03951299,0.059821184,-21.1741001,0.371299968,127.3257519,5.19024615,NA,0.155809367,130.2574238,NA,0.640722014,0.750001076,NA,NA,NA,NA,NA
Blues,0.131218519,94.54604515,0.131218519,94.54604515,0.478333333,84.02619444,0.601225869,-27.89692085,0.092752529,-36.42186486,0.317126609,92.98065759,-2.280127735,NA,0.235053704,94.37292467,NA,0.614645927,0.692144818,NA,NA,NA,NA,NA
Rock,0.485422951,145.8438279,0.485422951,145.8438279,0.33175,141.8874288,0.426631676,-6.201146409,0.053046151,-12.16878085,0.420832566,135.4257015,7.994130985,NA,0.248085246,145.7259877,NA,0.45931961,0.527803056,NA,NA,NA,1,NA
Rock,0.08655814,77.52483093,0.744450893,79.29761018,0.4212,72.867503,0.619068389,-13.26080243,0.053359088,-22.31736018,0.398015071,77.9566484,5.813945542,NA,0.353895089,79.47465386,NA,0.806568471,0.839793807,NA,NA,NA,1.117647059,NA
Rap,0.186040816,101.9714363,0.838944724,103.2678099,0.629111111,99.51763889,0.779473443,-12.50326832,0.048327674,-25.64626282,0.470488477,104.0440891,3.715221535,NA,0.823553459,103.2677155,NA,0.608253845,0.649037617,NA,NA,NA,1,NA
Latin,0.560964674,102.2570295,0.560964674,102.2570295,0.6929,87.767501,0.551160038,-8.221997159,0.056658854,-15.68526799,0.425836806,100.3853659,2.66651602,NA,0.339371856,102.2570255,NA,0.699271799,0.731440414,NA,NA,NA,NA,NA
Country,0.157609499,80.18654306,0.157609499,80.18654306,0.6583,70.742205,0.45496603,-27.26563057,0.103440807,-33.28057749,0.289631812,79.76282679,-8.436347841,NA,0.157609499,80.18654306,NA,0.73153405,0.738103528,NA,NA,NA,NA,NA
Country,0.078645669,146.0255276,0.637298039,147.4702232,0.481545455,132.0537018,0.622247816,-9.302783956,0.045148975,-18.31250913,0.397833069,147.0155418,11.12338576,NA,0.47792051,147.4704164,NA,0.384117738,0.481033534,NA,NA,NA,1,NA
Blues,0.112163934,91.86937066,0.283437247,92.79085148,0.700777778,84.39997667,0.499833597,-23.44302377,0.083608479,-30.01525674,0.300765584,96.11798731,-2.335266244,NA,0.098206687,92.79155847,NA,0.649485413,0.704154532,NA,NA,NA,1,NA
Latin,0.057595745,117.5191864,0.336035714,119.2895676,0.424363636,100.1377745,0.693274477,-9.757466109,0.047775967,-20.84729121,0.35147357,119.6493718,12.98091339,NA,0.481732897,119.0771491,NA,0.657080485,0.688273745,NA,NA,NA,NA,NA
Electronic,0.213846154,79.01066923,0.528368664,80.97124189,0.53625,80.887155,0.554164216,-16.13742402,0.07071201,-23.51586029,0.234382353,79.04131025,-1.364680147,NA,0.392122402,80.97116781,NA,0.799510148,0.824628512,NA,NA,NA,NA,NA
Country,0.077969231,78.19668169,0.416879227,78.7900543,0.497428571,60.36962286,0.565684659,-19.08128125,0.115254148,-26.91575852,0.291663589,75.97303827,-0.394036458,NA,0.148416465,78.79030768,NA,0.714846403,0.70946211,NA,NA,NA,1.333333333,NA
Electronic,0.141503356,105.2786668,0.14658194,105.8084656,0.793444444,93.14984,0.562169421,-7.527245868,0.046222469,-14.66070868,0.403941374,105.8476561,11.47070325,NA,0.441439799,105.7202097,NA,0.772806534,0.750811387,NA,NA,NA,1,NA
Rap,0.112211207,154.6953554,0,155.8639762,0.533125,150.367335,0.762735248,-9.139929348,0.047875637,-24.39652252,0.406171325,147.5469621,7.691776139,NA,0.361087446,155.9474741,NA,0.360904343,0.501225803,NA,NA,NA,1.111111111,NA
Rock,0.105505882,126.8845162,0.740142857,128.3886383,0.458090909,130.5979982,0.654656757,-11.81270405,0.058886081,-20.6324527,0.376003604,125.1337441,9.205619032,NA,0.36483739,128.388279,NA,0.794078016,0.783319295,NA,NA,NA,1,NA
Punk,0.088506329,84.78585076,0.654930818,86.13398365,0.911333333,58.67973667,0.365596886,-6.943359862,0.048567059,-11.47116782,0.503045992,83.24000121,6.741500721,NA,0.265827316,86.13361036,NA,0.399296597,0.491815679,NA,NA,NA,1.2,NA
Pop,0.093616822,117.2801589,0.528334884,118.089989,0.532166667,120.4644992,0.445708565,-6.085253615,0.055685228,-11.71144049,0.3865698,119.9925739,11.45576863,NA,0.181221512,118.2924755,NA,0.431940016,0.520357152,NA,NA,NA,1.222222222,NA
Rock,0.139186441,176.9975869,0.288729501,177.2976365,0.544769231,176.4509969,0.381581051,-6.945017024,0.050293945,-12.39444041,0.396995435,185.4349279,6.101472736,NA,0.19276585,177.3726337,NA,0.727533149,0.799363734,NA,NA,NA,NA,NA
Metal,0.182164223,133.4947113,0.182164223,133.4947113,0.859538462,131.6474815,0.256445137,-6.929773067,0.089354788,-11.11639277,0.474767249,136.7831386,5.708064318,NA,0.098899267,133.4946562,NA,0.386521865,0.577741985,NA,NA,NA,1,NA
Metal,0.103841463,105.4988741,0.612912121,106.4703868,0.45025,85.09732167,0.44393484,-5.440356383,0.054975638,-11.16267287,0.435583333,106.6595233,8.761240248,NA,0.25279879,106.4706718,NA,0.822101005,0.798575147,NA,NA,NA,1,NA
Rock,0.209241667,128.9012965,0.3202,131.064818,0.573571429,114.4568486,0.398502752,-6.523546789,0.064619523,-11.3859211,0.432624465,128.5407552,4.126879969,NA,0.092305155,130.929786,NA,0.454180281,0.543002626,NA,NA,NA,1.111111111,NA
Electronic,0.118870748,113.1935912,0.392972835,113.9677533,0.625545455,102.97394,0.407319624,-6.711244418,0.047916663,-12.01852644,0.397971994,112.8361926,9.191238445,NA,0.270896347,113.9677484,NA,0.746565294,0.768900588,NA,NA,NA,1,NA
Blues,0.129564935,129.9544728,0.467887097,130.5862168,0.621636364,139.5420227,0.748144941,-14.5794567,0.044080665,-26.4603783,0.364819812,130.7237036,2.723920389,NA,0.415358409,130.6564098,NA,0.560085052,0.629695608,NA,NA,NA,NA,NA
Rock,0.044026455,207.3897615,0.335376396,210.6025864,0.512666667,213.074798,0.438278721,-13.35747053,0.081615814,-18.96248352,0.280750167,199.6373243,6.040642857,NA,0.075874701,210.60249,NA,0.309824363,0.51543796,NA,NA,NA,1,NA
Country,0.108962025,108.7469991,0.4140375,109.7761932,0.447166667,111.5293658,0.468368012,-5.988060559,0.059429022,-11.75748447,0.330591615,104.9839896,5.227881599,NA,0.149003903,109.776318,NA,0.738087561,0.759997102,NA,NA,NA,NA,NA
Rock,0.118545455,74.52192636,0.476464602,75.64756535,0.6114,69.28957,0.388007177,-5.470251196,0.069529091,-10.40385167,0.413855064,71.57809467,7.383813796,NA,0.171150442,75.48168794,NA,0.674015115,0.701687301,NA,NA,NA,NA,NA
Rock,0.132519084,85.31296321,0.184564151,86.11265021,0.559,87.41335571,0.436335219,-6.615944837,0.05171611,-13.27907496,0.471163366,82.77570322,8.22277157,NA,0.243374882,86.11324812,NA,0.676551729,0.686537698,NA,NA,NA,NA,NA
Blues,0.114452055,78.86414959,0.663466887,81.07677977,0.552888889,75.93483778,0.73335461,-21.65123759,0.077960993,-33.13682447,0.286721188,79.72009904,3.053190455,NA,0.404553719,81.07630704,NA,0.653460745,0.70844781,NA,NA,NA,NA,NA
Rap,0.188276923,80.98887846,0.913477273,83.19927223,0.5705,78.75522333,0.803230422,-16.04324398,0.052286747,-31.02384187,0.308365838,83.83116364,-2.322742972,NA,0.921973435,83.19929431,NA,0.363003146,0.483975102,NA,NA,NA,1,NA
Blues,0.063616279,82.89013302,0.581674157,84.60525382,0.443111111,67.44736,0.607819915,-20.42103602,0.088347076,-28.387375,0.295400777,85.64779186,-4.116445092,NA,0.118936567,84.6629967,NA,0.692053879,0.749600919,NA,NA,NA,NA,NA
Rock,0.477116751,98.70146807,0.477116751,98.70146807,0.624625,85.375565,0.472742115,-7.264667904,0.059646271,-13.27093135,0.441368275,91.87236614,5.637864719,NA,0.119087786,98.57522162,NA,0.415142289,0.511937304,NA,NA,NA,1.222222222,NA
Jazz,0.434897059,55.24236625,0.434897059,55.24236625,0.52375,43.28841,0.657719844,-15.95205837,0.043486031,-25.06179377,0.225561608,55.72952942,6.654479248,NA,0.283859779,55.24463675,NA,0.70005194,0.728756253,NA,NA,NA,NA,NA
Jazz,0.175706383,213.3718852,0.01917529,214.6778805,0.491117647,153.2823012,0.534442987,-8.569718358,0.056009145,-16.32006043,0.405377993,197.3521747,7.1195458,NA,0.23318849,214.5649511,NA,0.598788504,0.633784356,NA,NA,NA,NA,NA
Metal,0.139915966,111.3944963,0.386845833,112.3562053,0.455,89.77850111,0.373562212,-11.02408141,0.038787757,-16.27259601,0.371471838,111.2353679,5.953499872,NA,0.181847758,112.3580107,NA,0.436567841,0.580337999,NA,NA,NA,1,NA
Rock,0.544823735,103.9971967,0.544823735,103.9971967,0.5425,101.211684,0.51381362,-16.61530227,0.050469928,-22.98254122,0.455993628,100.2609694,0.264834329,NA,0.309478603,103.9970746,NA,0.818380737,0.869553818,NA,NA,NA,2,NA
Country,0.10754717,56.85438113,0.361238318,57.66470397,0.601142857,45.09817286,0.58297832,-17.5055664,0.060743171,-24.81884824,0.285364724,57.24322537,2.727558717,NA,0.131455607,57.79958465,NA,0.778235011,0.759182479,NA,NA,NA,1,NA
Country,0.090795181,69.14074627,0.290311377,70.19033743,0.568,64.31934222,0.449364026,-20.0775182,0.072472976,-25.58127195,0.323921842,69.25940715,1.294587081,NA,0.139122939,70.19048666,NA,0.696795582,0.724874207,NA,NA,NA,NA,NA
Rock,0.070541176,109.6700792,0.492556196,111.604739,0.557888889,92.77955,0.480264746,-10.18024143,0.055382387,-16.11584362,0.287750457,108.2963656,0.199587791,NA,0.367797688,111.444328,NA,0.694266336,0.761650365,NA,NA,NA,NA,NA
Jazz,0.202813953,142.7512696,0.358934971,143.2321297,0.677333333,133.2231513,0.484784661,-29.54934513,0.0559509,-35.56401327,0.2184603,134.016724,-14.23203331,NA,0.070403471,143.2307709,NA,0.739098781,0.787625129,NA,NA,NA,1,NA
Rap,0.247724771,131.3973194,0.440470588,132.8990003,0.2722,133.108796,0.782107143,-10.26939184,0.046060143,-21.07417041,0.332971003,132.4707074,6.410157568,NA,0.846244068,132.8989911,NA,0.341388218,0.496750249,NA,NA,NA,1,NA
Rock,0.528937313,98.5333234,0.528937313,98.5333234,0.532583333,91.66089083,0.459371534,-9.886676525,0.048457505,-15.44251201,0.32757024,96.01081738,5.621199938,NA,0.175520896,98.38542957,NA,0.734406797,0.742017836,NA,NA,NA,1,NA
Rap,0.119415584,78.22012312,0.758538462,79.49345369,0.598833333,53.213105,0.732908078,-9.754253482,0.052526476,-20.97154039,0.427714253,78.39566442,9.315843431,NA,0.6532016,79.49373051,NA,0.560024489,0.622875185,NA,NA,NA,NA,NA
Latin,0.076576087,110.0241951,0.469469003,111.2243068,0.4907,97.40387,0.654560406,-11.48380812,0.048161746,-20.54169645,0.366076734,114.154618,3.337635618,NA,0.391294949,111.3743563,NA,0.566395342,0.675512862,NA,NA,NA,NA,NA
Country,0.141156863,73.0937149,0.374495536,76.63219723,0.356444444,71.39102556,0.525232558,-24.72658915,0.09535323,-31.20378811,0.267491817,74.08508279,-17.39143411,NA,0.150272931,76.63328166,NA,0.71605196,0.718836719,NA,NA,NA,1,NA
Electronic,0.113306818,105.4737675,0.562203103,106.3737856,0.806888889,83.62052556,0.700597976,-13.12808924,0.037463247,-24.33097976,0.313848053,106.7764902,-5.486196335,NA,0.570444993,106.2987871,NA,0.801948535,0.798066169,NA,NA,NA,NA,NA
Rock,0.088625,76.59969208,0.418553265,78.22188924,0.80225,48.6862375,0.604941176,-12.55619073,0.055109857,-20.71620677,0.335911022,76.84953055,3.096736928,NA,0.335802405,78.356894,NA,0.688751903,0.761328129,NA,NA,NA,1,NA
RnB,0.167,135.6778818,0.431444751,136.4251738,0.506181818,119.3230764,0.544021914,-11.0321176,0.04131645,-18.3986114,0.404996104,138.8464732,1.66854888,NA,0.38579779,136.275537,NA,0.305768021,0.427166286,NA,NA,NA,1,NA
Rap,0.13825,44.66858083,0.235323024,45.28438509,0.691,39.15904,0.764723926,-27.35803067,0.075492454,-41.54941104,0.393829243,46.3716073,8.925470603,NA,0.235323024,45.28438509,NA,0.639298048,0.704485395,NA,NA,NA,NA,NA
Metal,0.186157233,125.7566711,0.16556341,126.8118513,0.5941,140.756781,0.308362473,-4.311410448,0.050113081,-8.8719371,0.488067697,114.1794686,10.29996047,NA,0.132912162,126.7459372,NA,0.451200572,0.576914735,NA,NA,NA,1.5,NA
Pop,0.087878788,99.27675879,0.153214925,100.1735746,0.4095,90.771159,0.473653061,-7.452579832,0.053974466,-13.7272437,0.326912665,98.60861838,6.058953581,NA,0.324726096,100.2735409,NA,0.836083863,0.813766547,NA,NA,NA,1,NA
Country,0.093409091,102.1416619,0.306410208,102.9195967,0.5422,78.85609,0.480198347,-6.512513774,0.050320455,-12.36572727,0.341538108,98.50109066,9.083723026,NA,0.277562382,102.8223998,NA,0.720538333,0.766696247,NA,NA,NA,NA,NA
Rock,0.125314516,91.27942806,0.07706012,92.39281134,0.655,79.36902625,0.464470199,-6.865624172,0.064947467,-13.08535762,0.394165977,88.49367391,-0.377344923,NA,0.166219659,92.39272024,NA,0.479599529,0.536795551,NA,NA,NA,NA,NA
Rock,0.127952663,107.2627903,0.439613235,108.3617245,0.614363636,79.19832091,0.397602195,-5.225506173,0.050707325,-10.48689986,0.416435985,108.4703926,7.58349257,NA,0.187693382,108.440465,NA,0.58360219,0.626436564,NA,NA,NA,1,NA
Rock,0.081075,88.7515095,0.24888,84.28462204,0.437,60.31255286,0.272890449,-7.743980337,0.098279719,-11.57174438,0.375513343,82.76207376,7.356110487,NA,0.050669623,84.28178386,NA,0.737974419,0.745346371,NA,NA,NA,1,NA
Rock,0.132725664,137.8291243,0.608736842,139.3518802,0.646,100.5041409,0.527070162,-9.634394757,0.043127055,-16.69089206,0.468616872,152.1112267,4.553621049,NA,0.324370208,139.428008,NA,0.724417196,0.76066531,NA,NA,NA,NA,NA
